name,Zip code,Number of reviewers,Overall score,Cleanliness,Comfort,Facilities,Staff,Value for money,Free WiFi,Location,good Fitness Center,Daily Housekeeping,Free Parking,Airport Shuttle (free),Private Parking,Spa,On-site Parking,Fitness Center,Family Rooms,Parking,Airport Shuttle,Air Conditioning,Free WiFi,Laundry,Water Park,Outdoor Pool,Pet Friendly,Indoor Pool,Elevator,Garden,Facilities for Disabled Guests,Bar,wonderful Fitness Center,Non-smoking Rooms,Terrace,Swimming Pool,very good Fitness Center,Restaurant,excellent Fitness Center,24-Hour Front Desk,WiFi,BBQ Facilities,Dist
Santa Cruz Condo,34747,0,0,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,(19.3 miles from center)
The Encore Club at Reunion - Eight Bedroom Villa - EC039,34747,0,0,,,,,,,,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,(17.4 miles from center)
Casa Del Lago at Visa Cay - Three Bedroom Condominium,32819,0,0,,,,,,,,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,(8.1 miles from center)
Embassy Suites Orlando - North,32701,246,8.5,8.5,8.5,8.4,8.6,8.2,8.1,8.7,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,(8.7 miles from center)
Five-Bedroom Villa 2606,34747,0,0,,,,,,,,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,(19.3 miles from center)
Millenia Palms 3313,32839,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,(5 miles from center)
Two-Bedroom Apartment Kissimmee,34747,0,0,,,,,,,,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,(18.6 miles from center)
Three bedroom vacation townhouse 27OW33,34747,0,0,,,,,,,,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,(18.6 miles from center)
The Encore Club at Reunion - Five Bedroom Villa - EC050,34747,0,0,,,,,,,,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,(17.4 miles from center)
Sonhill House #65235 Home,34747,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,(19.3 miles from center)
"Almaton Loop Unit 2821, 204",34741,0,0,,,,,,,,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,(19.3 miles from center)
Windsor Castle,34747,0,0,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,(19.9 miles from center)
5024 Shoreway Loop # 303 - Three Bedroom Condominium,32819,0,0,,,,,,,,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,(8.1 miles from center)
Las Palmeras by Hilton Grand Vacations,32819,176,8.9,9.2,9.1,8.9,9,8.3,9,8.7,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,(8.1 miles from center)
Windsor at Westside 8861 - Six Bedroom Home,34747,0,0,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,(17.4 miles from center)
Cozy Retreat - Three Bedroom Condominium,32819,0,0,,,,,,,,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,(6.8 miles from center)
Majestic Retreat of Vista Cay - Three Bedroom Townhome,32819,0,0,,,,,,,,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,(8.1 miles from center)
Mandrake 380P Five-Bedroom House,34772,0,0,,,,,,,,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,(20.5 miles from center)
The Encore Club at Reunion - Six Bedroom Villa - EC095,34747,0,0,,,,,,,,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,(17.4 miles from center)
Madison 130M Eight-Bedroom House,34764,0,0,,,,,,,,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,(20.5 miles from center)
Majestic Retreat,73073,0,0,,,,,,,,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,(8.1 miles from center)
Casa Magnolias at Vista Cay - Three Bedroom Condominium,32819,0,0,,,,,,,,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,(8.1 miles from center)
Fairfield Inn & Suites by Marriott Orlando East/UCF Area,32817,136,9.0,9.3,9.2,9,9,8.5,8.5,8.8,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,(10.6 miles from center)
The Encore Club at Reunion - Ten Bedroom Villa - EC036-Fr2,34747,0,0,,,,,,,,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,(17.4 miles from center)
The Encore Club at Reunion - Five Bedroom Home - EC025,34747,0,0,,,,,,,,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,(17.4 miles from center)
Cinderellas Castle,34747,0,0,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,(20.5 miles from center)
2019 Majorca Drive - Four Bedroom Townhome,34747,0,0,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,(17.4 miles from center)
7807 Turkey Oak Lane - Three Bedroom Townhome,34747,0,0,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,(20.5 miles from center)
Oak Island Harbour 2833 - Four Bedroom Home,34747,0,0,,,,,,,,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,(19.3 miles from center)
The Encore Club at Renuion - Five Bedroom Home - EC118,34747,0,0,,,,,,,,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,(17.4 miles from center)
"Premium Six Bedroom with Private Pool, Spa and Grill (1848)",34747,0,0,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,(20.5 miles from center)
4102 Breakview Dr #309 - Three Bedroom Condominium,32819,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,(8.1 miles from center)
Vista Apartment Two Bedroom Apartment N7S,32819,0,0,,,,,,,,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,(8.1 miles from center)
Seven Dwarfs Escape,34747,0,0,,,,,,,,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,(19.3 miles from center)
The Encore Club at Reunion - Six Bedroom Villa - EC046,34747,0,0,,,,,,,,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,(17.4 miles from center)
The Encore Club at Reunion - Six Bedroom Villa - EC009,34747,0,0,,,,,,,,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,(17.4 miles from center)
EncoreResort 1142,34747,0,0,,,,,,,,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,(20.5 miles from center)
Viz Cay 4804,73073,0,0,,,,,,,,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,(8.1 miles from center)
Oakwater Three Bedroom Apartment 9KR,34747,0,0,,,,,,,,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,(18.6 miles from center)
"726 Cute Spot, Convenient Location",34747,0,0,,,,,,,,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,(16.2 miles from center)
A Vacation to Remember,34747,0,0,,,,,,,,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,(19.3 miles from center)
Paradise Palms 6 Bedroom-3150,34747,5,8.8,8.5,9,8,8.5,9,9.5,3,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,(18 miles from center)
Oakwater Resort Two Bedroom Apartment 17D,34747,0,0,,,,,,,,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,(18.6 miles from center)
Courtyard Orlando International Drive/Convention Center,32819,110,8.7,9.1,8.7,8.5,8.9,8.2,8.6,9,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,(8.1 miles from center)
My Little Castle,34747,0,0,,,,,,,,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,(19.3 miles from center)
Breeze Haven at Vista Cay - Three Bedroom Townhome,32819,0,0,,,,,,,,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,(8.1 miles from center)
The Courtyard at Lake Lucerne,32801,49,8.8,8.9,8.8,8.7,8.9,8.5,8.1,9,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,"(2,600 feet from center)"
4114 Viz Cay,73073,0,0,,,,,,,,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,(8.1 miles from center)
Madison 500L Eight-Bedroom House,34841,0,0,,,,,,,,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,(20.5 miles from center)
Tropical Palms Premium Two-Bedroom Loft Cottage 78,34746,0,0,,,,,,,,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,(16.2 miles from center)
Shoreway Loop l 1006-Three Bed Two Bath,32819,0,0,,,,,,,,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,(8.1 miles from center)
Rosen Inn at Pointe Orlando,32819,"1,713",8.3,8.2,8,8.1,8.2,8.3,8.3,9,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,(8.7 miles from center)
The Windsor Hills Resort 2615 - Six Bedroom Hom,34747,0,0,,,,,,,,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,(19.9 miles from center)
Vista Hideaway,32819,0,0,,,,,,,,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,(8.1 miles from center)
2643 Star Lake View Drive - Four Bedroom Home,34747,0,0,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,(19.9 miles from center)
Executive Penthouse,32819,0,0,,,,,,,,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,(8.1 miles from center)
VISTA CAY DISNEY PARADISE 2,32819,0,0,,,,,,,,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,(8.1 miles from center)
EncoreResort 1104,34747,0,0,,,,,,,,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,(20.5 miles from center)
Sun Lake Resort-3126,34747,6,9.1,9.6,9.2,8.3,7.9,10,9.6,5,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,(18.6 miles from center)
Magic Tree Resort,34747,55,9.0,8.9,9.2,8.9,9,8.8,9.6,9.2,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,(18.6 miles from center)
Florida 5 Star 4,34746,0,0,,,,,,,,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,(19.3 miles from center)
Luxury Retreat #206 - Three Bedroom Condominium,32819,0,0,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,(8.1 miles from center)
Two Bedroom Townhouse 27ow87,34747,0,0,,,,,,,,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,(18.6 miles from center)
Pool Paradise,34747,13,9.2,8.9,9.6,9.1,9.1,9.4,7.5,9.4,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,(20.5 miles from center)
Paradise Palms Dreamer's Eden - Five Bedroom Home,34747,0,0,,,,,,,,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,(17.4 miles from center)
Ten Bedroom Sinclair Villa at Encore Club Reunion,34747,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,(20.5 miles from center)
Hampton Inn & Suites Orlando-John Young Parkway/South Park,32819,334,9.2,9.4,9.3,9.2,9.3,9,8.8,8.8,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,(6.8 miles from center)
EncoreResort 3202,34747,0,0,,,,,,,,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,(17.4 miles from center)
Vista Cay Disney Paradise 3,32819,0,0,,,,,,,,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,(8.1 miles from center)
4114 Breakview Drive #206 - Three Bedroom Condominium,32819,0,0,,,,,,,,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,(8.1 miles from center)
7676 Windsor Hills,34747,0,0,,,,,,,,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,(19.3 miles from center)
Hampton Inn Closest to Universal Orlando,32819,277,8.8,8.9,8.8,8.5,9.2,8.6,8.6,8.9,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,(5.6 miles from center)
Windsor Hills Three-Bedroom,34747,0,0,,,,,,,,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,(19.3 miles from center)
Celebration Suites 2 Bedroom Condo,34746,11,9.1,9.1,9.1,8.6,8.9,8.8,9.8,7,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,(16.2 miles from center)
The Encore Club at Reunion - Six Bedroom Villa - EC110,34747,0,0,,,,,,,,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,(17.4 miles from center)
Tropical Palms Standard Two-Bedroom Cottage 16,34746,7,8.7,9.3,7.9,8.6,8.2,8.9,9.3,4,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,(16.2 miles from center)
"Eight Bedrooms with Pool, Spa, Grill and Game Room (1825)",34747,0,0,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,(21.1 miles from center)
The Encore Club at Reunion - Six Bedroom Villa - EC013,34747,0,0,,,,,,,,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,(17.4 miles from center)
Seahorse Serenade Villa,34747,0,0,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,(19.3 miles from center)
Vista Three Bedroom Apartment QO3,32819,0,0,,,,,,,,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,(8.1 miles from center)
Apartment Nena,32819,16,8.9,9.1,8.9,8.9,8.6,8.6,8.3,9.2,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,(8.7 miles from center)
Jubilee Cottage,34746,0,0,,,,,,,,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,(16.2 miles from center)
Windsor Hills Gold - 384 Condo,34747,0,0,,,,,,,,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,(19.3 miles from center)
Old Town Retreat at Regal Oaks Townhouse,34746,0,0,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,(16.2 miles from center)
Lancaster 7636W Eight-Bedroom House,34762,0,0,,,,,,,,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,(20.5 miles from center)
High Tide - Three Bedroom Home,32819,0,0,,,,,,,,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,(8.1 miles from center)
The Encore Club at Reunion - Six Bedroom Home - EC071,34747,0,0,,,,,,,,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,(17.4 miles from center)
Windsor Hills Five Bedroom Pool House WLA2,34747,0,0,,,,,,,,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,(19.3 miles from center)
7915 Formosa Gardens Estate,34741,0,0,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,(19.3 miles from center)
Vista Apartment Three Bedroom Apartment JU7,32819,5,9.1,8.5,9.5,9.4,8.1,9.5,8.8,9.5,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,(8.1 miles from center)
Beechfield Home Home,34747,0,0,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,(19.3 miles from center)
2821 Almanton Loop - Three Bedroom Townhome,34747,0,0,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,(19.3 miles from center)
The Encore Club at Reunion - Ten Bedroom Villa - EC032-Fr2,34747,0,0,,,,,,,,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,(17.4 miles from center)
Harry Potter's Fun House,34747,0,0,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,(20.5 miles from center)
Hilton Garden Inn Orlando Lake Buena Vista,32836,306,8.3,8.5,8.6,8.3,8.3,8,7.6,8.4,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,(11.8 miles from center)
8000 Arrow Creek - Four Bedroom Home,34747,0,0,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,(19.9 miles from center)
Shoreway Loop l 1005-Three Bedroom Apartment,32819,0,0,,,,,,,,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,(8.1 miles from center)
Oakwater Three Bedroom Apartment V6Y,34747,0,0,,,,,,,,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,(18.6 miles from center)
Vista Cay Hideaway - Three Bedroom Condominium,32819,0,0,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,(8.1 miles from center)
2764 Corvette Lane - Three Bedroom Townhome,34746,0,0,,,,,,,,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,(16.2 miles from center)
Vista Apartment Three Bedroom Apartment 3C3,32819,0,0,,,,,,,,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,(8.1 miles from center)
Arrow Creek Villa 8000,34747,0,0,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,(19.9 miles from center)
Oakwater Three Bedroom Apartment 0PC,34747,0,0,,,,,,,,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,(18.6 miles from center)
The Encore Club at Reunion - Six Bedroom Villa - EC033-Stf,34747,0,0,,,,,,,,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,(17.4 miles from center)
Vacation Home Rental Near Disney 27Il01,34746,9,8.7,8.1,9.2,8.6,8.6,8.3,9.4,4,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,(16.2 miles from center)
Casa Lucia Lakeview Condo,32819,0,0,,,,,,,,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,(8.1 miles from center)
7903 Magnolia Bend - Four Bedroom Home,34747,0,0,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,(19.9 miles from center)
Tropical Palms Elite Two-Bedroom Loft Cottage 125,34746,0,0,,,,,,,,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,(16.2 miles from center)
2559 Windsor Hills,34747,0,0,,,,,,,,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,(19.3 miles from center)
Vacation Home in Encore Resort. 5Min to Disney,34747,0,0,,,,,,,,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,(20.5 miles from center)
Casa Bonita - Three Bedroom Townhome,32819,0,0,,,,,,,,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,(8.1 miles from center)
4845 Viz Cay,73073,0,0,,,,,,,,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,(8.1 miles from center)
Reunion Kings Landing - Six Bedroom Home,34747,0,0,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,(20.5 miles from center)
3156 B Sun Lake Court - Three Bedroom Condominium,34747,0,0,,,,,,,,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,(18.6 miles from center)
Dream Castle of Vista Cay - Three Bedroom Townhome,32819,0,0,,,,,,,,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,(8.1 miles from center)
Emerald Isle Vista Cay - Three Bedroom Townhome,32819,0,0,,,,,,,,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,(8.1 miles from center)
EncoreResort 2019,34747,0,0,,,,,,,,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,(17.4 miles from center)
WorldMark Orlando Kingstown Reef,32821,43,8.7,8.7,8.9,8.7,8.6,8.4,4.5,8.8,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,(11.2 miles from center)
Oakwater Three Bedroom Apartment 7Y4,34747,0,0,,,,,,,,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,(18.6 miles from center)
Three-Bedroom Oak Hill Trail Villa,34747,0,0,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,(20.5 miles from center)
2813 Almaton Loop - Two Bedroom Condominium,34747,0,0,,,,,,,,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,(19.3 miles from center)
Indian Four-Bedroom Villa #7793,34747,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,(20.5 miles from center)
